survey date,block ,row ,col ,pop ,mf ,rep ,height (cm) ,longest leaf (cm) ,herbivory (Y or N) ,wilting status ,Notes 
5/8/23,H1 ,11,D ,WL1 ,4,4,5.1,1.4,N ,D ,dead 
5/8/23,H1 ,12,C ,SQ1 ,2,5,3.2,3.9,N ,D ,dead 
5/8/23,H1 ,12,D ,SQ3 ,7,7,,,,,
5/8/23,H1 ,13,C ,WL1 ,6,14,,,,,
5/8/23,H1 ,13,D ,YO7 ,8,2,,,,,
5/8/23,H1 ,14,C ,LV3 ,8,2,,,,,
5/8/23,H1 ,14,D ,SC ,5,3,11,5.6,Y ,N ,
5/8/23,H1 ,15,C ,CP2 ,3,10,4.9,3.8,Y ,N ,
5/8/23,H1 ,15,D ,BH ,5,13,,,,,
5/8/23,H1 ,16,C ,CP2 ,10,2,,,,,
5/8/23,H1 ,16,D ,IH ,7,6,7.6,6.2,N ,SW ,
5/8/23,H1 ,17,C ,BH ,2,2,,,,,
5/8/23,H1 ,17,D ,TM2 ,2,13,,,,,
5/8/23,H1 ,18,C ,LV3 ,1,10,,,,,
5/8/23,H1 ,18,D ,WL1 ,7,19,,,,,
5/8/23,H1 ,19,C ,BH ,7,21,,,,,
5/8/23,H1 ,19,D ,LV1 ,4,5,,,,,
5/8/23,H1 ,20,C ,buffer ,,,,,,,
5/8/23,H1 ,20,D ,buffer ,,,,,,,
5/8/23,H2 ,21,C ,buffer ,,,,,,,
5/8/23,H2 ,21,D ,WL1 ,6,25,,,,,
5/8/23,H2 ,22,C ,LV3 ,2,2,,,,,
5/8/23,H2 ,22,D ,BH ,2,3,,,,,
5/8/23,H2 ,23,C ,BH ,7,22,12.1,5.4,Y ,W ,
5/8/23,H2 ,23,D ,WL1 ,6,9,,,,,
5/8/23,H2 ,24,C ,LV3 ,8,6,,,,,
5/8/23,H2 ,24,D ,YO8 ,7,9,,,,,
5/8/23,H2 ,25,C ,DPR ,2,6,,,,,
5/8/23,H2 ,25,D ,WL2 ,4,5,,,,,
5/8/23,H2 ,26,C ,WL1 ,4,5,,,,,
5/8/23,H2 ,26,D ,SQ2 ,6,8,,,,,
5/8/23,H2 ,27,C ,LV3 ,1,11,,,,,
5/8/23,H2 ,27,D ,BH ,6,12,,,,,
5/8/23,H2 ,28,C ,WL1 ,3,1,,,,,
5/8/23,H2 ,28,D ,SQ1 ,1,3,,,,,
5/8/23,H2 ,29,C ,FR ,1,13,,,,,
5/8/23,H2 ,29,D ,LV3 ,7,6,,,,,
5/8/23,H2 ,30,C ,WL2 ,1,8,,,,,
5/8/23,H2 ,30,D ,TM2 ,1,6,43.1,4.9,N ,SW ,
5/8/23,H2 ,31,C ,CP2 ,6,10,,,,,
5/8/23,H2 ,31,D ,YO11 ,7,1,,,,,
5/8/23,H2 ,32,C ,SC ,6,3,57.4,7.2,Y ,W ,
5/8/23,H2 ,32,D ,CP2 ,3,4,,,,,
5/8/23,H2 ,33,C ,LVTR1 ,3,12,,,,,
5/8/23,H2 ,33,D ,FR ,6,4,,,,,
5/8/23,H2 ,34,C ,CP2 ,3,6,,,,,
5/8/23,H2 ,34,D ,LV3 ,5,3,,,,,
5/8/23,H2 ,35,C ,BH ,2,13,,,,,
5/8/23,H2 ,35,D ,SQ1 ,7,16,,,,,
5/8/23,H2 ,36,C ,CC ,2,1,,,,,
5/8/23,H2 ,36,D ,WL2 ,5,3,,,,,
5/8/23,H2 ,37,C ,CP2 ,9,1,,,,,
5/8/23,H2 ,37,D ,IH ,7,7,,,,,
5/8/23,H2 ,38,C ,WL1 ,7,6,,,,,
5/8/23,H2 ,38,D ,SQ3 ,6,10,,,,,
5/8/23,H2 ,39,C ,WL1 ,6,15,,,,,
5/8/23,H2 ,39,D ,SC ,2,11,,,,,
5/8/23,H2 ,40,C ,buffer ,,,,,,,
5/8/23,H2 ,40,D ,buffer ,,,,,,,
5/8/23,H2 ,41,C ,buffer ,,,,,,,
5/8/23,H2 ,41,D ,buffer ,,,,,,,
5/8/23,J1 ,0,A ,buffer ,,,,,,,
5/8/23,J1 ,1,A ,buffer ,,,,,,,
5/8/23,J1 ,1,B ,buffer ,,,,,,,
5/8/23,J1 ,2,A ,buffer ,,,,,,,
5/8/23,J1 ,2,B ,buffer ,,,,,,,
5/8/23,J1 ,3,A ,WL1 ,6,26,,,,,
5/8/23,J1 ,3,B ,BH ,6,13,,,,,
5/8/23,J1 ,4,A ,SQ1 ,7,9,,,,,
5/8/23,J1 ,4,B ,BH ,2,4,4.4,5.9,N ,SW ,
5/8/23,J1 ,5,A ,LV3 ,6,7,,,,,
5/8/23,J1 ,5,B ,TM2 ,3,10,53,5.8,Y ,N ,
5/8/23,J1 ,6,A ,WL1 ,1,26,,,,,
5/8/23,J1 ,6,B ,DPR ,6,10,,,,,
5/8/23,J1 ,7,A ,SQ1 ,1,4,,,,,
5/8/23,J1 ,7,B ,SQ1 ,2,3,,,,,
5/8/23,J1 ,8,A ,TM2 ,4,10,,,,D ,
5/8/23,J1 ,8,B ,FR ,1,1,,,,D ,
5/8/23,J1 ,9,A ,YO11 ,6,13,,,,,
5/8/23,J1 ,9,B ,SC ,4,4,,,,,
5/8/23,J1 ,10,A ,CC ,3,2,,,,,
5/8/23,J1 ,10,B ,SC ,5,5,,,,,
5/8/23,J1 ,11,A ,LV3 ,6,13,,,,,
5/8/23,J1 ,11,B ,FR ,2,11,,,,,
5/8/23,J1 ,12,A ,WL2 ,5,8,,,,,
5/8/23,J1 ,12,B ,CC ,4,4,,,,,
5/8/23,J1 ,13,A ,SQ1 ,7,17,,,,D ,
5/8/23,J1 ,13,B ,IH ,6,13,22.8,11.3,Y ,N ,
5/8/23,J1 ,14,A ,WL1 ,1,16,,,,,
5/8/23,J1 ,14,B ,IH ,4,6,,,,,
5/8/23,J1 ,15,A ,WL1 ,3,12,,,,,
5/8/23,J1 ,15,B ,YO4 ,1,1,,,,,
5/8/23,J1 ,16,A ,TM2 ,1,7,,,,,
5/8/23,J1 ,16,B ,SC ,6,4,,,,,
5/8/23,J1 ,17,A ,WL1 ,4,6,,,,,
5/8/23,J1 ,17,B ,LV3 ,2,7,,,,,
5/8/23,J1 ,18,A ,YO8 ,7,10,,,,,
5/8/23,J1 ,18,B ,LVTR1 ,6,2,,,,,
5/8/23,J1 ,19,A ,WL2 ,1,13,,,,,
5/8/23,J1 ,19,B ,BH ,3,11,18.6,9.3,Y ,N ,
5/8/23,J1 ,20,A ,LV3 ,1,12,,,,,
5/8/23,J1 ,20,B ,BH ,7,10,,,,,
5/8/23,J1 ,21,A ,YO11 ,3,13,,,,,
5/8/23,J1 ,21,B ,WL1 ,6,16,,,,,
5/8/23,J2 ,22,A ,WL1 ,7,22,,,,,
5/8/23,J2 ,22,B ,buffer ,,,,,,,
5/8/23,J2 ,23,A ,WL1 ,2,7,,,,,
5/8/23,J2 ,23,B ,WL1 ,1,27,,,,,
5/8/23,J2 ,24,A ,LVTR1 ,6,11,,,,,
5/8/23,J2 ,24,B ,IH ,4,15,5.5,4.2,Y ,N ,
5/8/23,J2 ,25,A ,SC ,6,5,17,5,Y ,N ,
5/8/23,J2 ,25,B ,WL1 ,6,27,,,,,
5/8/23,J2 ,26,A ,SQ2 ,8,2,,,,,
5/8/23,J2 ,26,B ,FR ,7,9,,,,,
5/8/23,J2 ,27,A ,LV3 ,1,13,,,,,
5/8/23,J2 ,27,B ,YO7 ,4,12,,,,,
5/8/23,J2 ,28,A ,CC ,5,6,,,,,
5/8/23,J2 ,28,B ,WL2 ,3,4,12.5,2,Y ,N ,
5/8/23,J2 ,29,A ,IH ,4,7,9,3.5,Y ,N ,
5/8/23,J2 ,29,B ,TM2 ,1,10,,,,,
5/8/23,J2 ,30,A ,CP2 ,7,7,,,,,
5/8/23,J2 ,30,B ,SQ1 ,4,13,,,,,
5/8/23,J2 ,31,A ,TM2 ,4,12,80,8.7,Y ,N ,
5/8/23,J2 ,31,B ,FR ,4,2,,,,,
5/8/23,J2 ,32,A ,DPR ,2,12,,,,,
5/8/23,J2 ,32,B ,DPR ,6,11,,,,,
5/8/23,J2 ,33,A ,BH ,3,2,5.7,5.2,Y ,SW ,
5/8/23,J2 ,33,B ,TM2 ,2,6,,,,,
5/8/23,J2 ,34,A ,FR ,2,2,,,,,
5/8/23,J2 ,34,B ,WL1 ,1,17,,,,,
5/8/23,J2 ,35,A ,LV3 ,7,9,,,,,
5/8/23,J2 ,35,B ,LV3 ,5,6,,,,,
5/8/23,J2 ,36,A ,TM2 ,6,1,,,,,
5/8/23,J2 ,36,B ,BH ,5,31,,,,,
5/8/23,J2 ,37,A ,WL2 ,4,8,,,,,
5/8/23,J2 ,37,B ,BH ,1,7,39.2,6.4,Y ,N ,
5/8/23,J2 ,38,A ,SQ1 ,7,10,,,,,
5/8/23,J2 ,38,B ,CC ,3,9,,,,,
5/8/23,J2 ,39,A ,WL1 ,1,10,,,,,
5/8/23,J2 ,39,B ,SQ1 ,1,5,,,,,
5/8/23,J2 ,40,A ,CP2 ,3,2,,,,,
5/8/23,J2 ,40,B ,CP3 ,6,13,,,,,
5/8/23,J2 ,41,A ,buffer ,,,,,,,
5/8/23,J2 ,41,B ,BH ,6,4,,,,,
5/8/23,J2 ,42,A ,buffer ,,,,,,,
5/8/23,J2 ,42,B ,buffer ,,,,,,,
5/8/23,J2 ,43,A ,buffer ,,,,,,,
5/8/23,J2 ,43,B ,buffer ,,,,,,,
5/8/23,J1 ,0,C ,buffer ,,,,,,,
5/8/23,J1 ,1,C ,buffer ,,,,,,,
5/8/23,J1 ,1,D ,buffer ,,,,,,,
5/8/23,J1 ,2,C ,buffer ,,,,,,,
5/8/23,J1 ,2,D ,buffer ,,,,,,,
5/8/23,J1 ,3,C ,SQ3 ,6,12,,,,,
5/8/23,J1 ,3,D ,CP2 ,1,6,10.6,3.7,Y ,N ,
5/8/23,J1 ,4,C ,IH ,7,8,,,,,
5/8/23,J1 ,4,D ,BH ,6,3,,,,,
5/8/23,J1 ,5,C ,YO7 ,5,1,,,,,
5/8/23,J1 ,5,D ,LV3 ,1,2,,,,,
5/8/23,J1 ,6,C ,IH ,5,10,,,,,
5/8/23,J1 ,6,D ,WL1 ,7,21,,,,,
5/8/23,J1 ,7,C ,LV3 ,5,5,,,,,
5/8/23,J1 ,7,D ,FR ,6,2,,,,,
5/8/23,J1 ,8,C ,WL1 ,7,7,,,,,
5/8/23,J1 ,8,D ,CP2 ,8,3,,,,,
5/8/23,J1 ,9,C ,BH ,5,30,,,,,
5/8/23,J1 ,9,D ,CC ,2,6,,,,,
5/8/23,J1 ,10,C ,BH ,3,1,33.1,11.9,Y ,N ,
5/8/23,J1 ,10,D ,IH ,4,14,,,,,
5/8/23,J1 ,11,C ,YO8 ,7,4,,,,,
5/8/23,J1 ,11,D ,CP2 ,7,12,,,,,
5/8/23,J1 ,12,C ,BH ,7,23,,,,,
5/8/23,J1 ,12,D ,SQ2 ,7,7,,,,,
5/8/23,J1 ,13,C ,TM2 ,6,7,57,3.5,Y ,N ,
5/8/23,J1 ,13,D ,WR ,1,6,,,,,
5/8/23,J1 ,14,C ,WL1 ,6,10,,,,,
5/8/23,J1 ,14,D ,BH ,4,8,,,,,
5/8/23,J1 ,15,C ,WL1 ,1,9,,,,,
5/8/23,J1 ,15,D ,CP3 ,2,7,,,,,
5/8/23,J1 ,16,C ,CC ,6,4,,,,,
5/8/23,J1 ,16,D ,BH ,5,5,,,,,
5/8/23,J1 ,17,C ,WL2 ,4,6,,,,,
5/8/23,J1 ,17,D ,SQ2 ,6,10,,,,,
5/8/23,J1 ,18,C ,SC ,2,2,,,,,
5/8/23,J1 ,18,D ,LV3 ,7,8,,,,,
5/8/23,J1 ,19,C ,BH ,5,20,60.5,7.2,Y ,N ,
5/8/23,J1 ,19,D ,LVTR1 ,7,4,,,,,
5/8/23,J1 ,20,C ,CP2 ,3,12,,,,,
5/8/23,J1 ,20,D ,WL1 ,2,6,,,,,
5/8/23,J1 ,21,C ,buffer ,,,,,,,
5/8/23,J1 ,21,D ,DPR ,4,8,,,,,
5/8/23,J2 ,22,C ,buffer ,,,,,,,
5/8/23,J2 ,22,D ,buffer ,,,,,,,
5/8/23,J2 ,23,C ,YO4 ,4,3,,,,,
5/8/23,J2 ,23,D ,BH ,4,9,13.2,5.1,Y ,N ,
5/8/23,J2 ,24,C ,SQ2 ,6,11,,,,,
5/8/23,J2 ,24,D ,WL1 ,5,3,,,,,
5/8/23,J2 ,25,C ,WL2 ,5,4,,,,,
5/8/23,J2 ,25,D ,BH ,2,5,20.4,3.5,N ,N ,
5/8/23,J2 ,26,C ,YO8 ,7,6,,,,,
5/8/23,J2 ,26,D ,CP2 ,5,1,,,,,
5/8/23,J2 ,27,C ,YO7 ,6,10,,,,,
5/8/23,J2 ,27,D ,IH ,7,9,15.4,9.9,Y ,N ,
5/8/23,J2 ,28,C ,SC ,4,5,,,,,
5/8/23,J2 ,28,D ,WL1 ,6,17,,,,,
5/8/23,J2 ,29,C ,YO11 ,2,2,,,,,
5/8/23,J2 ,29,D ,SQ2 ,4,2,,,,,
5/8/23,J2 ,30,C ,BH ,4,14,24.6,4.4,Y ,N ,
5/8/23,J2 ,30,D ,WL1 ,4,7,,,,,
5/8/23,J2 ,31,C ,BH ,5,6,,,,,
5/8/23,J2 ,31,D ,BH ,7,14,8.9,4.2,Y ,SW ,
5/8/23,J2 ,32,C ,WR ,1,9,,,,,
5/8/23,J2 ,32,D ,BH ,3,12,24,8.1,Y ,N ,
5/8/23,J2 ,33,C ,WL1 ,6,1,,,,,
5/8/23,J2 ,33,D ,LV3 ,6,5,,,,,
5/8/23,J2 ,34,C ,LV3 ,1,3,,,,,
5/8/23,J2 ,34,D ,SQ1 ,7,18,,,,,
5/8/23,J2 ,35,C ,BH ,7,11,,,,,
5/8/23,J2 ,35,D ,SC ,5,7,,,,,
5/8/23,J2 ,36,C ,CC ,5,5,,,,,
5/8/23,J2 ,36,D ,BH ,5,21,,,,,
5/8/23,J2 ,37,C ,WL1 ,7,8,,,,,
5/8/23,J2 ,37,D ,IH ,5,11,,,,,
5/8/23,J2 ,38,C ,LV3 ,8,4,,,,,
5/8/23,J2 ,38,D ,LV3 ,2,6,,,,,
5/8/23,J2 ,39,C ,CC ,2,3,,,,,
5/8/23,J2 ,39,D ,SQ3 ,4,10,,,,,
5/8/23,J2 ,40,C ,FR ,5,3,,,,,
5/8/23,J2 ,40,D ,WL1 ,6,11,,,,,
5/8/23,J2 ,41,C ,buffer ,,,,,,,
5/8/23,J2 ,41,D ,BH ,7,1,,,,,
5/8/23,J2 ,42,C ,buffer ,,,,,,,
5/8/23,J2 ,42,D ,buffer ,,,,,,,
5/8/23,J2 ,43,C ,buffer ,,,,,,,
5/8/23,J2 ,43,D ,buffer ,,,,,,,
5/8/23,L1 ,1,A ,buffer ,,,,,,,
5/8/23,L1 ,1,B ,buffer ,,,,,,,
5/8/23,L1 ,2,A ,buffer ,,,,,,,
5/8/23,L1 ,2,B ,buffer ,,,,,,,
5/8/23,L1 ,3,A ,YO11 ,7,13,,,,,
5/8/23,L1 ,3,B ,IH ,4,8,,,,,
5/8/23,L1 ,4,A ,SC ,5,8,27.5,3.2,N ,SW ,diseased 
5/8/23,L1 ,4,B ,CP2 ,2,2,,,,,
5/8/23,L1 ,5,A ,WL2 ,3,100,,,,,
5/8/23,L1 ,5,B ,BH ,2,6,,,,,
5/8/23,L1 ,6,A ,TM2 ,1,11,,,,,
5/8/23,L1 ,6,B ,WL1 ,1,28,,,,,
5/8/23,L1 ,7,A ,WL1 ,1,18,,,,,
5/8/23,L1 ,7,B ,SQ2 ,5,7,,,,,
5/8/23,L1 ,8,A ,CC ,4,6,,,,,
5/8/23,L1 ,8,B ,BH ,7,2,,,,,
5/8/23,L1 ,9,A ,WV ,4,4,,,,,
5/8/23,L1 ,9,B ,DPR ,3,7,,,,,
5/8/23,L1 ,10,A ,BH ,2,14,23.3,6.4,Y ,N ,
5/8/23,L1 ,10,B ,SC ,1,9,,,,,
5/8/23,L1 ,11,A ,CP2 ,3,8,,,,,
5/8/23,L1 ,11,B ,BH ,3,3,,,,,
5/8/23,L1 ,12,A ,WL2 ,4,9,,,,,
5/8/23,L1 ,12,B ,SC ,6,6,,,,,
5/8/23,L1 ,13,A ,FR ,6,12,,,,,
5/8/23,L1 ,13,B ,SQ1 ,7,19,,,,,
5/8/23,L1 ,14,A ,IH ,1,7,,,,,
5/8/23,L1 ,14,B ,YO7 ,8,3,7,2.1,Y ,N ,
5/8/23,L1 ,15,A ,BH ,5,7,,,,,
5/8/23,L1 ,15,B ,TM2 ,3,12,,,,,
5/8/23,L1 ,16,A ,FR ,5,10,,,,,
5/8/23,L1 ,16,B ,WL1 ,6,2,,,,,
5/8/23,L1 ,17,A ,WL1 ,2,8,,,,,
5/8/23,L1 ,17,B ,FR ,2,1,,,,,
5/8/23,L1 ,18,A ,TM2 ,7,11,,,,,
5/8/23,L1 ,18,B ,LV3 ,2,4,,,,,
5/8/23,L1 ,19,A ,LVTR1 ,5,12,,,,,
5/8/23,L1 ,19,B ,DPR ,4,11,,,,,
5/8/23,L1 ,20,A ,BH ,7,15,,,,,
5/8/23,L1 ,20,B ,YO11 ,6,6,,,,,
5/8/23,L1 ,21,A ,TM2 ,2,5,,,,,
5/8/23,L1 ,21,B ,IH ,4,16,,,,,
5/8/23,L1 ,22,A ,LV3 ,4,6,,,,,
5/8/23,L1 ,22,B ,WL1 ,7,23,,,,,
5/8/23,L2 ,23,A ,buffer ,,,,,,,
5/8/23,L2 ,23,B ,buffer ,,,,,,,
5/8/23,L2 ,24,A ,YO8 ,6,2,,,,,
5/8/23,L2 ,24,B ,IH ,7,1,,,,,
5/8/23,L2 ,25,A ,CP2 ,5,10,,,,,
5/8/23,L2 ,25,B ,WL1 ,1,19,,,,,
5/8/23,L2 ,26,A ,SC ,4,7,,,,,
5/8/23,L2 ,26,B ,IH ,1,6,,,,,
5/8/23,L2 ,27,A ,WL1 ,6,19,,,,,
5/8/23,L2 ,27,B ,WL1 ,2,9,,,,,
5/8/23,L2 ,28,A ,CP2 ,7,6,,,,,
5/8/23,L2 ,28,B ,IH ,4,17,,,,,
5/8/23,L2 ,29,A ,CP2 ,9,4,,,,,
5/8/23,L2 ,29,B ,WL1 ,1,2,,,,,
5/8/23,L2 ,30,A ,TM2 ,1,12,,,,D,
5/8/23,L2 ,30,B ,YO11 ,6,9,,,,,
5/8/23,L2 ,31,A ,WL1 ,7,24,,,,,
5/8/23,L2 ,31,B ,FR ,3,13,,,,,
5/8/23,L2 ,32,A ,CC ,5,3,,,,,
5/8/23,L2 ,32,B ,SQ1 ,7,20,,,,,
5/8/23,L2 ,33,A ,WL1 ,1,12,,,,,
5/8/23,L2 ,33,B ,SQ2 ,4,3,,,,,
5/8/23,L2 ,34,A ,WL1 ,6,13,,,,,
5/8/23,L2 ,34,B ,TM2 ,5,8,43,2.9,Y ,SW ,
5/8/23,L2 ,35,A ,TM2 ,4,9,67.1,4.7,Y ,N ,
5/8/23,L2 ,35,B ,SC ,5,9,,,,,
5/8/23,L2 ,36,A ,FR ,1,9,,,,,
5/8/23,L2 ,36,B ,YO4 ,2,2,,,,,
5/8/23,L2 ,37,A ,WL1 ,6,3,,,,,
5/8/23,L2 ,37,B ,DPR ,6,3,,,,,
5/8/23,L2 ,38,A ,WL1 ,4,14,,,,,
5/8/23,L2 ,38,B ,BH ,3,4,,,,,
5/8/23,L2 ,39,A ,SQ1 ,1,7,,,,,
5/8/23,L2 ,39,B ,LV3 ,6,8,,,,,
5/8/23,L2 ,40,A ,LV1 ,7,2,,,,,
5/8/23,L2 ,40,B ,YO8 ,7,11,,,,,
5/8/23,L2 ,41,A ,WL2 ,5,1,,,,,
5/8/23,L2 ,41,B ,SQ1 ,2,4,,,,,
5/8/23,L2 ,42,A ,CC ,1,9,,,,,
5/8/23,L2 ,42,B ,SC ,6,8,,,,,
5/8/23,L2 ,43,A ,buffer ,,,,,,,
5/8/23,L2 ,43,B ,buffer ,,,,,,,
5/8/23,L2 ,44,A ,buffer ,,,,,,,
5/8/23,L2 ,44,B ,buffer ,,,,,,,
5/8/23,L1 ,1,C ,buffer ,,,,,,,
5/8/23,L1 ,1,D ,buffer ,,,,,,,
5/8/23,L1 ,2,C ,buffer ,,,,,,,
5/8/23,L1 ,2,D ,buffer ,,,,,,,
5/8/23,L1 ,3,C ,SQ3 ,4,3,8.8,5.4,Y ,N ,
5/8/23,L1 ,3,D ,SQ1 ,7,11,,,,,
5/8/23,L1 ,4,C ,SQ1 ,5,13,,,,,
5/8/23,L1 ,4,D ,BH ,4,10,27.3,6.9,Y ,N ,
5/8/23,L1 ,5,C ,YO7 ,2,1,,,,,
5/8/23,L1 ,5,D ,WL1 ,1,11,3.7,1.3,Y ,N ,
5/8/23,L1 ,6,C ,LV3 ,1,4,,,,,
5/8/23,L1 ,6,D ,WL1 ,6,18,,,,,
5/8/23,L1 ,7,C ,WR ,2,2,,,,,
5/8/23,L1 ,7,D ,SC ,4,6,,,,,
5/8/23,L1 ,8,C ,WL1 ,6,12,,,,,
5/8/23,L1 ,8,D ,WL1 ,7,9,,,,,
5/8/23,L1 ,9,C ,CP2 ,10,1,,,,,
5/8/23,L1 ,9,D ,SQ1 ,7,1,,,,,
5/8/23,L1 ,10,C ,WL1 ,1,1,,,,,
5/8/23,L1 ,10,D ,LV3 ,8,1,,,,,
5/8/23,L1 ,11,C ,FR ,2,10,,,,,
5/8/23,L1 ,11,D ,IH ,7,10,,,,,
5/8/23,L1 ,12,C ,SQ1 ,2,9,,,,,
5/8/23,L1 ,12,D ,CP2 ,8,2,,,,,
5/8/23,L1 ,13,C ,BH ,3,13,65.9,6.3,Y ,N ,
5/8/23,L1 ,13,D ,BH ,5,22,21.2,7.1,Y ,N ,
5/8/23,L1 ,14,C ,YO8 ,7,2,,,,,
5/8/23,L1 ,14,D ,CC ,1,1,,,,,
5/8/23,L1 ,15,C ,WL1 ,3,3,,,,,
5/8/23,L1 ,15,D ,WL1 ,4,8,,,,,
5/8/23,L1 ,16,C ,BH ,6,5,,,,,
5/8/23,L1 ,16,D ,DPR ,6,13,,,,,
5/8/23,L1 ,17,C ,CC ,7,3,,,,,
5/8/23,L1 ,17,D ,CC ,5,11,,,,,
5/8/23,L1 ,18,C ,CP3 ,9,2,,,,,
5/8/23,L1 ,18,D ,BH ,7,12,,,,,
5/8/23,L1 ,19,C ,WL2 ,7,3,,,,,
5/8/23,L1 ,19,D ,SQ2 ,6,12,,,,,
5/8/23,L1 ,20,C ,WL1 ,6,28,,,,,
5/8/23,L1 ,20,D ,LV3 ,7,10,,,,,
5/8/23,L1 ,21,C ,LV3 ,5,8,,,,,
5/8/23,L1 ,21,D ,SQ1 ,1,6,,,,,
5/8/23,L1 ,22,C ,buffer ,,,,,,,
5/8/23,L1 ,22,D ,CC ,3,8,,,,,
5/8/23,L2 ,23,C ,LV3 ,3,3,,,,,
5/8/23,L2 ,23,D ,buffer ,,,,,,,
5/8/23,L2 ,24,C ,CC ,6,10,,,,,
5/8/23,L2 ,24,D ,LV3 ,8,3,,,,,
5/8/23,L2 ,25,C ,BH ,5,23,,,,,
5/8/23,L2 ,25,D ,FR ,7,11,,,,,
5/8/23,L2 ,26,C ,WR ,1,7,,,,,
5/8/23,L2 ,26,D ,LVTR1 ,7,2,,,,,
5/8/23,L2 ,27,C ,SQ3 ,3,3,,,,,
5/8/23,L2 ,27,D ,WL1 ,4,9,,,,,
5/8/23,L2 ,28,C ,BH ,6,6,,,,,
5/8/23,L2 ,28,D ,BH ,2,7,5,4,Y ,SW ,
5/8/23,L2 ,29,C ,LVTR1 ,1,11,,,,,
5/8/23,L2 ,29,D ,BH ,3,14,17.8,7.6,Y ,N ,
5/8/23,L2 ,30,C ,BH ,4,11,,,,,
5/8/23,L2 ,30,D ,TM2 ,3,4,45.7,1.6,N ,SW ,
5/8/23,L2 ,31,C ,SC ,1,8,,,,,
5/8/23,L2 ,31,D ,LV3 ,5,9,,,,,
5/8/23,L2 ,32,C ,CP2 ,1,1,,,,,
5/8/23,L2 ,32,D ,CC ,2,7,,,,,
5/8/23,L2 ,33,C ,DPR ,2,2,,,,,
5/8/23,L2 ,33,D ,WL2 ,4,100,1,4.6,Y ,N ,
5/8/23,L2 ,34,C ,BH ,5,8,,,,,
5/8/23,L2 ,34,D ,WL1 ,7,14,,,,,
5/8/23,L2 ,35,C ,WL1 ,7,10,,,,,
5/8/23,L2 ,35,D ,LV3 ,1,5,,,,,
5/8/23,L2 ,36,C ,WL1 ,3,5,,,,,
5/8/23,L2 ,36,D ,SQ1 ,6,2,,,,,
5/8/23,L2 ,37,C ,SQ2 ,6,100,,,,,
5/8/23,L2 ,37,D ,BH ,7,16,,,,,
5/8/23,L2 ,38,C ,SQ1 ,7,2,,,,,
5/8/23,L2 ,38,D ,SQ1 ,7,12,,,,,
5/8/23,L2 ,39,C ,LV3 ,7,11,,,,,
5/8/23,L2 ,39,D ,YO7 ,4,2,,,,,
5/8/23,L2 ,40,C ,IH ,7,11,,,,,
5/8/23,L2 ,40,D ,BH ,7,13,14.1,5,Y ,N ,
5/8/23,L2 ,41,C ,FR ,4,13,,,,,
5/8/23,L2 ,41,D ,BH ,4,1,11.5,8.7,Y ,N ,
5/8/23,L2 ,42,C ,BH ,7,3,,,,,
5/8/23,L2 ,42,D ,IH ,4,9,,,,,
5/8/23,L2 ,43,C ,buffer ,,,,,,,
5/8/23,L2 ,43,D ,buffer ,,,,,,,
5/8/23,L2 ,44,C ,buffer ,,,,,,,
5/8/23,L2 ,44,D ,buffer ,,,,,,,
